Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region
2023-11-17,P1000,Sofa,2,1200,300,0.14,2064.0,1548.0,4,1,Noah Jones,Wales
2024-05-26,P1009,Chest of Drawers,1,600,100,0.02,588.0,490.0,7,0,Poppy Edwards,North West
2024-02-04,P1000,Sofa,2,1200,300,0.21,1896.0,1422.0,3,0,Henry Hughes,North West
2024-10-15,P1004,Bed Frame,2,1000,200,0.07,1859.9999999999998,1488.0,10,0,Olivia Green,South East
2025-08-29,P1003,Coffee Table,2,200,40,0.08,368.0,294.40000000000003,11,0,Isla Davies,Midlands
2024-04-15,P1006,Bookshelf,3,300,50,0.23,693.0,577.5,2,0,Daniel Cooper,Midlands
2025-04-13,P1002,Armchair,3,500,80,0.13,1305.0,1096.2,4,0,Isla Davies,London
2024-12-27,P1001,Dining Table,5,900,150,0.23,3465.0,2887.5,3,0,Ben Taylor,London
2025-05-03,P1004,Bed Frame,1,1000,200,0.22,780.0,624.0,11,0,Theo Clarke,North West
2023-02-20,P1007,Office Desk,2,800,120,0.08,1472.0,1251.2,14,0,Daniel Cooper,Wales
2024-07-28,P1004,Bed Frame,3,1000,200,0.21,2370.0,1896.0,4,0,Mia Brown,North West
2023-05-30,P1008,TV Stand,3,350,60,0.19,850.5,704.7,5,0,Riley Moore,Wales
2023-11-10,P1007,Office Desk,1,800,120,0.2,640.0,544.0,6,0,Charlotte Evans,South West
2024-07-23,P1006,Bookshelf,4,300,50,0.24,912.0,760.0,4,0,Katie Adams,North West
2023-11-01,P1000,Sofa,5,1200,300,0.07,5580.0,4185.0,9,0,Charlotte Evans,Midlands
2024-11-12,P1009,Chest of Drawers,4,600,100,0.23,1848.0,1540.0,13,0,Sophie Hall,South West
2025-04-17,P1004,Bed Frame,3,1000,200,0.05,2850.0,2280.0,5,0,Sophie Hall,South West
2025-09-29,P1002,Armchair,3,500,80,0.01,1485.0,1247.4,13,0,Poppy Edwards,Wales
2024-03-19,P1004,Bed Frame,1,1000,200,0.17,830.0,664.0,7,0,Finley Thompson,Scotland
2024-09-04,P1007,Office Desk,2,800,120,0.02,1568.0,1332.8,4,0,Charlotte Evans,Wales
2025-09-19,P1005,Wardrobe,3,1500,250,0.11,4005.0,3337.5,13,0,Noah Jones,North East
2023-09-21,P1005,Wardrobe,5,1500,250,0.1,6750.0,5625.0,14,0,Daniel Cooper,London
2025-09-30,P1005,Wardrobe,2,1500,250,0.15,2550.0,2125.0,5,0,Noah Jones,Wales
2023-01-05,P1004,Bed Frame,1,1000,200,0.19,810.0,648.0,14,0,Mia Brown,South West
2025-02-12,P1007,Office Desk,3,800,120,0.24,1824.0,1550.4,2,0,Charlotte Evans,North East
2025-05-26,P1004,Bed Frame,3,1000,200,0.11,2670.0,2136.0,13,0,Katie Adams,South East
2025-09-18,P1006,Bookshelf,4,300,50,0.09,1092.0,910.0,6,0,Quinn Bailey,South West
2025-06-02,P1008,TV Stand,1,350,60,0.18,287.0,237.8,4,1,Olivia Green,Scotland
2023-02-16,P1000,Sofa,1,1200,300,0.24,912.0,684.0,3,1,Grace Walker,North East
2025-05-16,P1009,Chest of Drawers,4,600,100,0.03,2328.0,1940.0,2,0,Poppy Edwards,Wales
2025-04-02,P1000,Sofa,5,1200,300,0.17,4980.0,3735.0,5,0,Grace Walker,North West
2025-07-24,P1008,TV Stand,2,350,60,0.15,595.0,493.0,9,0,Ella Robinson,North West
2024-10-17,P1007,Office Desk,1,800,120,0.14,688.0,584.8,10,0,Poppy Edwards,South East
2023-09-26,P1000,Sofa,4,1200,300,0.19,3888.0000000000005,2916.0,3,0,Theo Clarke,Midlands
2024-01-05,P1002,Armchair,4,500,80,0.18,1640.0000000000002,1377.6000000000001,10,0,Jack Wilson,South West
2024-09-27,P1008,TV Stand,2,350,60,0.12,616.0,510.4,14,0,Noah Jones,South East
2024-10-18,P1003,Coffee Table,1,200,40,0.2,160.0,128.0,14,0,Daniel Cooper,Wales
2023-04-30,P1001,Dining Table,4,900,150,0.2,2880.0,2400.0,4,0,Ella Robinson,Wales
2025-04-10,P1004,Bed Frame,4,1000,200,0.14,3440.0,2752.0,4,0,Quinn Bailey,North West
2025-01-10,P1006,Bookshelf,2,300,50,0.09,546.0,455.0,12,0,Poppy Edwards,Wales
2023-04-27,P1003,Coffee Table,1,200,40,0.05,190.0,152.0,8,0,Olivia Green,London
2025-03-01,P1006,Bookshelf,3,300,50,0.09,819.0,682.5,4,0,Grace Walker,London
2025-10-09,P1001,Dining Table,5,900,150,0.03,4365.0,3637.5,6,0,Isla Davies,Scotland
2024-09-25,P1005,Wardrobe,3,1500,250,0.0,4500.0,3750.0,11,0,Quinn Bailey,North West
2024-05-27,P1000,Sofa,2,1200,300,0.18,1968.0000000000002,1476.0,10,0,Jack Wilson,North West
2025-03-12,P1009,Chest of Drawers,5,600,100,0.02,2940.0,2450.0,5,0,Sophie Hall,Wales
2024-07-13,P1002,Armchair,1,500,80,0.14,430.0,361.2,4,0,Olivia Green,Wales
2024-05-02,P1005,Wardrobe,1,1500,250,0.18,1230.0,1025.0,12,0,Katie Adams,Scotland
2025-06-15,P1007,Office Desk,4,800,120,0.25,2400.0,2040.0,5,0,Katie Adams,Midlands
2024-12-04,P1003,Coffee Table,3,200,40,0.17,498.0,398.4,5,0,Sophie Hall,Scotland
2024-08-03,P1003,Coffee Table,1,200,40,0.11,178.0,142.4,3,0,Noah Jones,South West
2025-02-28,P1005,Wardrobe,4,1500,250,0.04,5760.0,4800.0,10,0,Poppy Edwards,Scotland
2025-05-10,P1006,Bookshelf,4,300,50,0.15,1020.0,850.0,10,0,Ella Robinson,Wales
2023-09-04,P1000,Sofa,2,1200,300,0.23,1848.0,1386.0,5,0,Ella Robinson,North East
2023-06-03,P1001,Dining Table,1,900,150,0.2,720.0,600.0,12,0,Olivia Green,South East
2025-09-23,P1008,TV Stand,5,350,60,0.13,1522.5,1261.5,8,0,Olivia Green,South West
2024-11-27,P1002,Armchair,1,500,80,0.12,440.0,369.6,2,0,Noah Jones,London
2025-10-05,P1001,Dining Table,2,900,150,0.06,1692.0,1410.0,11,0,Poppy Edwards,North West
2023-04-04,P1005,Wardrobe,1,1500,250,0.24,1140.0,950.0,13,0,Theo Clarke,Scotland
2025-08-15,P1001,Dining Table,5,900,150,0.03,4365.0,3637.5,4,0,Katie Adams,Scotland
2025-10-08,P1005,Wardrobe,2,1500,250,0.06,2820.0,2350.0,8,0,Poppy Edwards,South West
2024-03-28,P1009,Chest of Drawers,1,600,100,0.0,600.0,500.0,6,0,Charlotte Evans,Midlands
2025-06-30,P1004,Bed Frame,2,1000,200,0.2,1600.0,1280.0,2,0,Henry Hughes,South East
2023-08-06,P1006,Bookshelf,1,300,50,0.14,258.0,215.0,5,0,Daniel Cooper,South East
2024-04-18,P1007,Office Desk,5,800,120,0.12,3520.0,2992.0,9,0,Finley Thompson,North West
2024-03-07,P1000,Sofa,5,1200,300,0.16,5040.0,3780.0,11,0,Ben Taylor,North East
2023-12-07,P1000,Sofa,1,1200,300,0.25,900.0,675.0,13,0,Jack Wilson,North East
2024-07-04,P1005,Wardrobe,1,1500,250,0.03,1455.0,1212.5,6,0,Noah Jones,London
2023-12-23,P1003,Coffee Table,5,200,40,0.01,990.0,792.0,2,0,Quinn Bailey,Scotland
2023-01-23,P1009,Chest of Drawers,4,600,100,0.05,2280.0,1900.0,11,1,Finley Thompson,London
2024-06-05,P1002,Armchair,4,500,80,0.08,1840.0,1545.6000000000001,10,0,Charlotte Evans,Scotland
2025-03-12,P1009,Chest of Drawers,2,600,100,0.13,1044.0,870.0,13,1,Henry Hughes,Wales
2025-01-31,P1009,Chest of Drawers,5,600,100,0.23,2310.0,1925.0,6,0,Ella Robinson,Midlands
2024-03-17,P1007,Office Desk,4,800,120,0.2,2560.0,2176.0,10,0,Isla Davies,Wales
2025-02-07,P1004,Bed Frame,2,1000,200,0.18,1640.0000000000002,1312.0,14,0,Alice Carter,Wales
2025-10-12,P1004,Bed Frame,5,1000,200,0.12,4400.0,3520.0,4,0,Riley Moore,London
2024-05-30,P1001,Dining Table,2,900,150,0.02,1764.0,1470.0,7,0,Olivia Green,North East
2025-03-02,P1009,Chest of Drawers,1,600,100,0.12,528.0,440.0,3,0,Jack Wilson,Scotland
2023-12-02,P1004,Bed Frame,2,1000,200,0.12,1760.0,1408.0,8,0,Olivia Green,North West
2023-09-15,P1003,Coffee Table,2,200,40,0.23,308.0,246.4,8,0,Mia Brown,Wales
2024-05-11,P1001,Dining Table,1,900,150,0.03,873.0,727.5,2,1,Henry Hughes,Scotland
2025-06-14,P1009,Chest of Drawers,5,600,100,0.19,2430.0,2025.0000000000002,10,0,Liam Mitchell,North West
2023-06-09,P1004,Bed Frame,3,1000,200,0.16,2520.0,2016.0,14,0,Alice Carter,Scotland
2025-05-01,P1004,Bed Frame,5,1000,200,0.15,4250.0,3400.0,2,0,Alice Carter,South West
2024-11-20,P1009,Chest of Drawers,4,600,100,0.24,1824.0,1520.0,4,0,Poppy Edwards,North West
2024-01-15,P1003,Coffee Table,3,200,40,0.08,552.0,441.6,10,0,Theo Clarke,North East
2025-08-14,P1003,Coffee Table,5,200,40,0.18,820.0000000000001,656.0,3,0,Grace Walker,North West
2024-11-21,P1002,Armchair,4,500,80,0.12,1760.0,1478.4,12,0,Daniel Cooper,South West
2023-10-12,P1004,Bed Frame,5,1000,200,0.21,3950.0,3160.0,13,0,Olivia Green,South West
2024-02-01,P1009,Chest of Drawers,2,600,100,0.06,1128.0,940.0,13,0,Liam Mitchell,London
2023-01-12,P1001,Dining Table,3,900,150,0.09,2457.0,2047.5,4,0,Jack Wilson,North East
2024-05-13,P1006,Bookshelf,2,300,50,0.24,456.0,380.0,3,0,Finley Thompson,Midlands
2025-01-23,P1002,Armchair,4,500,80,0.1,1800.0,1512.0,5,0,Riley Moore,North East
2023-02-04,P1008,TV Stand,4,350,60,0.03,1358.0,1125.2,5,0,Quinn Bailey,North West
2024-12-27,P1002,Armchair,2,500,80,0.12,880.0,739.2,3,0,Isla Davies,Wales
2025-04-28,P1004,Bed Frame,1,1000,200,0.04,960.0,768.0,9,0,Katie Adams,South East
2023-03-31,P1007,Office Desk,3,800,120,0.03,2328.0,1978.8,2,0,Charlotte Evans,London
2025-02-14,P1003,Coffee Table,5,200,40,0.2,800.0,640.0,5,0,Mia Brown,North East
2024-08-27,P1001,Dining Table,1,900,150,0.06,846.0,705.0,7,0,Mia Brown,South West
2025-08-27,P1004,Bed Frame,2,1000,200,0.18,1640.0000000000002,1312.0,8,0,Riley Moore,South East
2025-10-18,P1007,Office Desk,2,800,120,0.02,1568.0,1332.8,4,0,Liam Mitchell,North West
2024-02-22,P1009,Chest of Drawers,5,600,100,0.06,2820.0,2350.0,5,0,Mia Brown,North East
2023-04-25,P1001,Dining Table,2,900,150,0.24,1368.0,1140.0,8,0,Henry Hughes,Wales
2024-09-08,P1000,Sofa,5,1200,300,0.13,5220.0,3915.0,5,0,Theo Clarke,North East
2025-04-05,P1009,Chest of Drawers,3,600,100,0.14,1548.0,1290.0,5,0,Henry Hughes,South East
2024-02-17,P1007,Office Desk,3,800,120,0.14,2064.0,1754.3999999999999,14,1,Jack Wilson,Scotland
2024-12-29,P1001,Dining Table,3,900,150,0.14,2322.0,1935.0,13,1,Ella Robinson,South West
2025-10-17,P1000,Sofa,5,1200,300,0.21,4740.0,3555.0,9,0,Jack Wilson,Wales
2025-01-30,P1001,Dining Table,2,900,150,0.14,1548.0,1290.0,8,0,Daniel Cooper,Midlands
2024-11-06,P1008,TV Stand,4,350,60,0.07,1302.0,1078.8,13,0,Ella Robinson,Scotland
2024-04-01,P1007,Office Desk,4,800,120,0.04,3072.0,2611.2,11,0,Liam Mitchell,Scotland
2025-07-08,P1009,Chest of Drawers,1,600,100,0.11,534.0,445.0,8,0,Ella Robinson,Scotland
2023-07-11,P1001,Dining Table,4,900,150,0.13,3132.0,2610.0,7,0,Poppy Edwards,Scotland
2025-01-08,P1004,Bed Frame,3,1000,200,0.12,2640.0,2112.0,2,0,Ben Taylor,North East
2025-09-04,P1003,Coffee Table,4,200,40,0.21,632.0,505.6,3,0,Olivia Green,Wales
2025-10-05,P1003,Coffee Table,3,200,40,0.08,552.0,441.6,5,0,Liam Mitchell,South East
2023-04-06,P1005,Wardrobe,2,1500,250,0.18,2460.0,2050.0,12,0,Riley Moore,North East
2024-10-24,P1000,Sofa,3,1200,300,0.05,3420.0,2565.0,14,0,Mia Brown,North West
2023-02-06,P1003,Coffee Table,5,200,40,0.05,950.0,760.0,11,0,Daniel Cooper,Wales
2023-10-06,P1001,Dining Table,5,900,150,0.03,4365.0,3637.5,8,0,Grace Walker,South West
2023-08-05,P1000,Sofa,2,1200,300,0.11,2136.0,1602.0,6,0,Katie Adams,Midlands
2025-05-16,P1002,Armchair,4,500,80,0.19,1620.0,1360.8000000000002,2,1,Sophie Hall,Midlands
2025-05-22,P1001,Dining Table,1,900,150,0.01,891.0,742.5,2,0,Riley Moore,Midlands
2023-03-03,P1009,Chest of Drawers,5,600,100,0.05,2850.0,2375.0,2,0,Grace Walker,Midlands
2024-08-18,P1005,Wardrobe,1,1500,250,0.24,1140.0,950.0,6,0,Ella Robinson,South West
2024-12-29,P1004,Bed Frame,1,1000,200,0.02,980.0,784.0,11,0,Ella Robinson,London
2024-02-01,P1008,TV Stand,2,350,60,0.22,546.0,452.40000000000003,12,0,Isla Davies,London
2024-11-29,P1001,Dining Table,5,900,150,0.24,3420.0,2850.0,2,0,Alice Carter,London
2023-06-26,P1000,Sofa,4,1200,300,0.07,4464.0,3348.0,2,0,Liam Mitchell,Midlands
2024-01-31,P1009,Chest of Drawers,4,600,100,0.02,2352.0,1960.0,12,0,Katie Adams,South West
2024-03-20,P1002,Armchair,1,500,80,0.12,440.0,369.6,6,0,Isla Davies,South West
2023-03-17,P1002,Armchair,2,500,80,0.13,870.0,730.8,8,0,Noah Jones,South East
2023-09-22,P1001,Dining Table,4,900,150,0.02,3528.0,2940.0,7,1,Poppy Edwards,Wales
2024-03-30,P1005,Wardrobe,2,1500,250,0.11,2670.0,2225.0,7,1,Quinn Bailey,South East
2024-12-18,P1007,Office Desk,4,800,120,0.13,2784.0,2366.4,14,0,Quinn Bailey,Midlands
2025-01-04,P1009,Chest of Drawers,3,600,100,0.05,1710.0,1425.0,11,0,Ben Taylor,North West
2025-04-30,P1007,Office Desk,3,800,120,0.02,2352.0,1999.2,10,0,Alice Carter,South West
2023-05-24,P1007,Office Desk,3,800,120,0.24,1824.0,1550.4,6,0,Mia Brown,Scotland
2025-06-03,P1001,Dining Table,2,900,150,0.2,1440.0,1200.0,5,0,Poppy Edwards,Wales
2024-01-31,P1001,Dining Table,1,900,150,0.13,783.0,652.5,5,1,Charlotte Evans,North East
2025-08-05,P1009,Chest of Drawers,1,600,100,0.13,522.0,435.0,10,0,Ella Robinson,South East
2025-06-09,P1002,Armchair,5,500,80,0.18,2050.0,1722.0000000000002,6,1,Isla Davies,North East
2024-07-22,P1006,Bookshelf,1,300,50,0.0,300.0,250.0,6,0,Theo Clarke,North West
2023-04-19,P1007,Office Desk,2,800,120,0.02,1568.0,1332.8,2,0,Quinn Bailey,Scotland
2025-07-23,P1001,Dining Table,5,900,150,0.18,3690.0000000000005,3075.0000000000005,9,0,Daniel Cooper,Midlands
2024-02-02,P1006,Bookshelf,4,300,50,0.11,1068.0,890.0,6,0,Olivia Green,Midlands
2024-09-25,P1006,Bookshelf,2,300,50,0.12,528.0,440.0,14,0,Katie Adams,Wales
2025-01-02,P1006,Bookshelf,1,300,50,0.14,258.0,215.0,12,0,Noah Jones,South East
2023-08-23,P1005,Wardrobe,2,1500,250,0.13,2610.0,2175.0,11,0,Noah Jones,North East
2024-10-19,P1004,Bed Frame,5,1000,200,0.03,4850.0,3880.0,4,0,Liam Mitchell,London
2025-01-20,P1007,Office Desk,4,800,120,0.06,3008.0,2556.7999999999997,4,0,Charlotte Evans,South East
2024-08-10,P1001,Dining Table,5,900,150,0.13,3915.0,3262.5,14,0,Charlotte Evans,Scotland
2025-10-29,P1001,Dining Table,2,900,150,0.17,1494.0,1245.0,2,0,Liam Mitchell,London
2025-08-11,P1008,TV Stand,3,350,60,0.07,976.4999999999999,809.0999999999999,14,0,Ben Taylor,North East
2024-05-06,P1001,Dining Table,4,900,150,0.18,2952.0,2460.0,2,0,Noah Jones,North East
2025-07-01,P1006,Bookshelf,3,300,50,0.0,900.0,750.0,10,0,Ben Taylor,North West
2023-06-19,P1009,Chest of Drawers,2,600,100,0.16,1008.0,840.0,7,0,Jack Wilson,North East
2025-08-03,P1001,Dining Table,5,900,150,0.15,3825.0,3187.5,4,0,Sophie Hall,Midlands
2025-03-05,P1002,Armchair,2,500,80,0.08,920.0,772.8000000000001,8,0,Poppy Edwards,Midlands
2024-09-25,P1001,Dining Table,2,900,150,0.11,1602.0,1335.0,2,0,Liam Mitchell,North East
2023-01-29,P1001,Dining Table,5,900,150,0.08,4140.0,3450.0,12,0,Isla Davies,Midlands
2023-12-05,P1006,Bookshelf,4,300,50,0.07,1116.0,929.9999999999999,11,0,Riley Moore,South West
2024-05-14,P1009,Chest of Drawers,5,600,100,0.05,2850.0,2375.0,5,0,Isla Davies,South West
2024-05-25,P1002,Armchair,3,500,80,0.14,1290.0,1083.6,13,0,Isla Davies,North West
2023-08-05,P1005,Wardrobe,3,1500,250,0.01,4455.0,3712.5,8,0,Liam Mitchell,South West
2024-03-20,P1002,Armchair,2,500,80,0.05,950.0,798.0,11,0,Ella Robinson,Scotland
2025-05-25,P1001,Dining Table,3,900,150,0.01,2673.0,2227.5,6,0,Ella Robinson,South West
2023-06-16,P1001,Dining Table,3,900,150,0.06,2538.0,2115.0,14,0,Quinn Bailey,Midlands
2023-04-01,P1006,Bookshelf,5,300,50,0.16,1260.0,1050.0,3,0,Noah Jones,Wales
2024-12-14,P1005,Wardrobe,3,1500,250,0.24,3420.0,2850.0,8,0,Finley Thompson,North East
2023-02-08,P1004,Bed Frame,5,1000,200,0.19,4050.0000000000005,3240.0,6,0,Katie Adams,South East
2023-06-22,P1000,Sofa,3,1200,300,0.05,3420.0,2565.0,11,0,Ella Robinson,London
2024-10-14,P1009,Chest of Drawers,3,600,100,0.17,1494.0,1245.0,14,0,Ben Taylor,South East
2025-01-23,P1004,Bed Frame,4,1000,200,0.25,3000.0,2400.0,7,1,Olivia Green,Scotland
2024-04-20,P1007,Office Desk,3,800,120,0.25,1800.0,1530.0,2,0,Theo Clarke,Wales
2024-03-31,P1006,Bookshelf,1,300,50,0.01,297.0,247.5,2,0,Isla Davies,Midlands
2025-04-08,P1008,TV Stand,5,350,60,0.22,1365.0,1131.0,4,0,Daniel Cooper,North East
2025-06-13,P1006,Bookshelf,1,300,50,0.07,279.0,232.49999999999997,10,0,Daniel Cooper,North West
2025-10-21,P1009,Chest of Drawers,1,600,100,0.12,528.0,440.0,11,0,Poppy Edwards,North West
2024-01-22,P1000,Sofa,1,1200,300,0.22,936.0,702.0,3,0,Henry Hughes,Scotland
2023-12-14,P1009,Chest of Drawers,4,600,100,0.03,2328.0,1940.0,8,0,Ben Taylor,South West
2023-07-09,P1003,Coffee Table,5,200,40,0.1,900.0,720.0,2,0,Jack Wilson,Midlands
2024-05-19,P1002,Armchair,5,500,80,0.24,1900.0,1596.0,8,0,Isla Davies,North West
2025-04-03,P1005,Wardrobe,5,1500,250,0.08,6900.0,5750.0,3,0,Daniel Cooper,South West
2025-07-17,P1007,Office Desk,5,800,120,0.02,3920.0,3332.0,13,0,Noah Jones,London
2025-07-22,P1002,Armchair,5,500,80,0.17,2075.0,1743.0,3,0,Mia Brown,Midlands
2023-05-14,P1008,TV Stand,5,350,60,0.03,1697.5,1406.5,3,0,Riley Moore,North East
2023-02-27,P1001,Dining Table,2,900,150,0.24,1368.0,1140.0,7,0,Mia Brown,South West
2024-11-15,P1006,Bookshelf,2,300,50,0.14,516.0,430.0,6,0,Alice Carter,Wales
2024-11-02,P1001,Dining Table,5,900,150,0.01,4455.0,3712.5,8,0,Katie Adams,Scotland
2023-06-22,P1009,Chest of Drawers,2,600,100,0.21,948.0,790.0,13,0,Mia Brown,Scotland
2025-03-25,P1004,Bed Frame,1,1000,200,0.2,800.0,640.0,4,0,Daniel Cooper,Scotland
2023-03-21,P1000,Sofa,2,1200,300,0.13,2088.0,1566.0,9,0,Katie Adams,London
2025-06-04,P1009,Chest of Drawers,2,600,100,0.09,1092.0,910.0,2,0,Olivia Green,North East
2023-07-22,P1001,Dining Table,2,900,150,0.14,1548.0,1290.0,8,0,Noah Jones,South East
2025-02-02,P1003,Coffee Table,5,200,40,0.03,970.0,776.0,12,0,Noah Jones,Scotland
2023-02-16,P1008,TV Stand,1,350,60,0.21,276.5,229.10000000000002,8,0,Charlotte Evans,Scotland
2024-10-17,P1004,Bed Frame,4,1000,200,0.21,3160.0,2528.0,10,0,Katie Adams,Midlands
2024-04-15,P1005,Wardrobe,1,1500,250,0.22,1170.0,975.0,5,0,Finley Thompson,South East
2025-08-28,P1008,TV Stand,2,350,60,0.19,567.0,469.8,2,1,Daniel Cooper,Midlands
2025-01-05,P1005,Wardrobe,4,1500,250,0.06,5640.0,4700.0,5,1,Liam Mitchell,London
2025-02-22,P1003,Coffee Table,3,200,40,0.03,582.0,465.59999999999997,9,0,Daniel Cooper,London
2025-08-25,P1004,Bed Frame,4,1000,200,0.21,3160.0,2528.0,6,0,Grace Walker,London
2023-12-24,P1009,Chest of Drawers,5,600,100,0.17,2490.0,2075.0,5,0,Ella Robinson,South East
2025-08-29,P1002,Armchair,2,500,80,0.21,790.0,663.6,6,0,Poppy Edwards,Wales
2024-10-29,P1009,Chest of Drawers,1,600,100,0.07,558.0,464.99999999999994,12,0,Sophie Hall,Wales
2024-01-08,P1009,Chest of Drawers,1,600,100,0.21,474.0,395.0,4,0,Theo Clarke,North East
2025-10-28,P1005,Wardrobe,4,1500,250,0.14,5160.0,4300.0,11,0,Ella Robinson,Wales
2024-11-06,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,12,0,Poppy Edwards,Wales
2023-03-31,P1004,Bed Frame,4,1000,200,0.18,3280.0000000000005,2624.0,7,0,Isla Davies,South West
2024-11-28,P1005,Wardrobe,1,1500,250,0.17,1245.0,1037.5,13,0,Quinn Bailey,South East
2024-06-23,P1004,Bed Frame,1,1000,200,0.1,900.0,720.0,14,0,Olivia Green,Wales
2025-01-01,P1000,Sofa,3,1200,300,0.15,3060.0,2295.0,10,0,Ben Taylor,North East
2025-05-18,P1004,Bed Frame,5,1000,200,0.18,4100.0,3280.0000000000005,3,0,Charlotte Evans,South East
2023-02-10,P1009,Chest of Drawers,1,600,100,0.25,450.0,375.0,4,0,Theo Clarke,Scotland
2025-01-09,P1007,Office Desk,2,800,120,0.25,1200.0,1020.0,9,0,Sophie Hall,South West
2024-05-16,P1007,Office Desk,3,800,120,0.04,2304.0,1958.3999999999999,2,0,Sophie Hall,Midlands
2025-08-16,P1005,Wardrobe,2,1500,250,0.21,2370.0,1975.0,7,0,Theo Clarke,Wales
2025-07-17,P1008,TV Stand,1,350,60,0.05,332.5,275.5,10,0,Ella Robinson,South West
2024-04-05,P1007,Office Desk,3,800,120,0.01,2376.0,2019.6,13,0,Daniel Cooper,North East
2025-01-01,P1001,Dining Table,1,900,150,0.23,693.0,577.5,14,1,Quinn Bailey,London
2025-01-21,P1000,Sofa,5,1200,300,0.02,5880.0,4410.0,2,0,Henry Hughes,Wales
2025-07-13,P1007,Office Desk,1,800,120,0.17,664.0,564.4,10,0,Quinn Bailey,London
2025-06-27,P1005,Wardrobe,1,1500,250,0.1,1350.0,1125.0,12,0,Liam Mitchell,North West
2024-01-25,P1006,Bookshelf,4,300,50,0.01,1188.0,990.0,4,0,Noah Jones,North East
2025-06-01,P1009,Chest of Drawers,5,600,100,0.17,2490.0,2075.0,3,0,Ben Taylor,North East
2023-09-13,P1001,Dining Table,5,900,150,0.03,4365.0,3637.5,11,0,Katie Adams,South East
2024-12-09,P1008,TV Stand,1,350,60,0.24,266.0,220.4,8,0,Mia Brown,North West
2024-03-25,P1004,Bed Frame,5,1000,200,0.04,4800.0,3840.0,8,0,Theo Clarke,London
2023-01-10,P1005,Wardrobe,4,1500,250,0.12,5280.0,4400.0,9,0,Charlotte Evans,London
2025-04-03,P1005,Wardrobe,2,1500,250,0.04,2880.0,2400.0,14,0,Jack Wilson,Scotland
2025-03-08,P1002,Armchair,3,500,80,0.2,1200.0,1008.0,6,0,Theo Clarke,South East
2025-05-26,P1004,Bed Frame,5,1000,200,0.18,4100.0,3280.0000000000005,8,0,Riley Moore,Scotland
2025-10-25,P1005,Wardrobe,5,1500,250,0.07,6974.999999999999,5812.5,7,0,Ella Robinson,South East
2025-10-12,P1006,Bookshelf,1,300,50,0.01,297.0,247.5,11,0,Quinn Bailey,North East
2024-01-09,P1000,Sofa,5,1200,300,0.09,5460.0,4095.0,14,0,Liam Mitchell,North West
2023-05-26,P1002,Armchair,3,500,80,0.25,1125.0,945.0,11,0,Grace Walker,North East
2023-08-12,P1007,Office Desk,1,800,120,0.24,608.0,516.8,8,0,Grace Walker,Midlands
2023-06-26,P1002,Armchair,3,500,80,0.04,1440.0,1209.6,9,0,Ella Robinson,South East
2025-05-02,P1004,Bed Frame,3,1000,200,0.02,2940.0,2352.0,12,0,Daniel Cooper,South West
2023-03-04,P1005,Wardrobe,3,1500,250,0.08,4140.0,3450.0,2,0,Theo Clarke,London
2025-04-06,P1009,Chest of Drawers,5,600,100,0.02,2940.0,2450.0,4,0,Mia Brown,London
2025-03-05,P1002,Armchair,3,500,80,0.15,1275.0,1071.0,10,1,Finley Thompson,London
2024-11-19,P1007,Office Desk,3,800,120,0.1,2160.0,1836.0,5,0,Ben Taylor,Scotland
2023-04-15,P1005,Wardrobe,1,1500,250,0.07,1395.0,1162.5,6,1,Henry Hughes,Wales
2024-05-25,P1009,Chest of Drawers,3,600,100,0.14,1548.0,1290.0,8,0,Jack Wilson,Wales
2024-01-20,P1003,Coffee Table,4,200,40,0.09,728.0,582.4,4,0,Riley Moore,Midlands
2024-02-09,P1004,Bed Frame,1,1000,200,0.01,990.0,792.0,13,0,Poppy Edwards,Midlands
2025-04-02,P1005,Wardrobe,2,1500,250,0.02,2940.0,2450.0,12,1,Sophie Hall,Wales
2024-06-01,P1007,Office Desk,2,800,120,0.04,1536.0,1305.6,4,0,Jack Wilson,Scotland
2024-04-20,P1008,TV Stand,2,350,60,0.1,630.0,522.0,7,0,Quinn Bailey,Scotland
2024-12-09,P1002,Armchair,5,500,80,0.23,1925.0,1617.0,8,0,Grace Walker,London
2025-02-09,P1004,Bed Frame,3,1000,200,0.18,2460.0,1968.0000000000002,13,0,Ben Taylor,Wales
2025-09-23,P1005,Wardrobe,4,1500,250,0.24,4560.0,3800.0,3,0,Riley Moore,South East
2024-11-07,P1008,TV Stand,5,350,60,0.23,1347.5,1116.5,13,0,Daniel Cooper,North West
2024-12-14,P1001,Dining Table,4,900,150,0.04,3456.0,2880.0,9,0,Finley Thompson,North West
2023-03-24,P1007,Office Desk,3,800,120,0.12,2112.0,1795.2,10,0,Quinn Bailey,London
2024-04-01,P1006,Bookshelf,4,300,50,0.19,972.0000000000001,810.0,2,0,Charlotte Evans,Midlands
2023-01-01,P1007,Office Desk,4,800,120,0.04,3072.0,2611.2,10,0,Liam Mitchell,South West
2023-02-20,P1006,Bookshelf,4,300,50,0.13,1044.0,870.0,7,0,Ben Taylor,Scotland
2024-11-15,P1008,TV Stand,1,350,60,0.22,273.0,226.20000000000002,5,0,Liam Mitchell,Midlands
