Order Date,Product ID,Product,Quantity,Price,Cost,Discount,Revenue,Profit,Delivery Time (Days),Returned,Customer Name,Region,Discount Amount,Elasticity Score,Discount Action,Customer Segment,Profit Per Capita,Regional Population,Latitude,Longitude
2023-01-02,P1001,Dining Table,4,900,150,0.15,3060.0,2550.0,8,0,Isla Davies,London,540.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-10-03,P1009,Chest of Drawers,1,600,100,0.24,456.0,380.0,7,0,Isla Davies,South West,144.0,-0.48018702906350963,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-08-08,P1001,Dining Table,3,900,150,0.16,2268.0,1890.0,6,0,Theo Clarke,Scotland,432.0,-0.19012192601777267,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-05-04,P1005,Wardrobe,2,1500,250,0.25,2250.0,1875.0,2,0,Katie Adams,Scotland,750.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-01-20,P1009,Chest of Drawers,3,600,100,0.14,1548.0,1290.0,8,0,Quinn Bailey,South East,252.0,-0.48018702906350963,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-12-30,P1006,Bookshelf,2,300,50,0.11,534.0,445.0,9,0,Sophie Hall,Midlands,66.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-09-04,P1004,Bed Frame,1,1000,200,0.18,820.0000000000001,656.0,5,0,Ben Taylor,Scotland,180.0,-1.2945817990531299,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-04-15,P1000,Sofa,2,1200,300,0.25,1800.0,1350.0,2,0,Quinn Bailey,Midlands,600.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-07-22,P1005,Wardrobe,3,1500,250,0.07,4185.0,3487.4999999999995,3,0,Noah Jones,South East,315.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-05-03,P1005,Wardrobe,5,1500,250,0.13,6525.0,5437.5,12,0,Theo Clarke,North East,975.0,-0.01323350519924152,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-02-05,P1001,Dining Table,1,900,150,0.19,729.0,607.5,11,0,Jack Wilson,North West,171.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-02-05,P1006,Bookshelf,3,300,50,0.16,756.0,630.0,3,1,Katie Adams,Scotland,144.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2023-10-21,P1004,Bed Frame,4,1000,200,0.13,3480.0,2784.0,7,0,Riley Moore,London,520.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2023-10-07,P1003,Coffee Table,4,200,40,0.03,776.0,620.8,3,0,Noah Jones,Scotland,24.0,-1.0276747871859784,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-06-02,P1002,Armchair,5,500,80,0.16,2100.0,1764.0,7,0,Theo Clarke,North West,400.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-07-17,P1006,Bookshelf,2,300,50,0.12,528.0,440.0,2,0,Riley Moore,South West,72.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2025-09-08,P1004,Bed Frame,1,1000,200,0.15,850.0,680.0,8,0,Jack Wilson,Midlands,150.0,-1.2945817990531299,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-01-21,P1006,Bookshelf,1,300,50,0.1,270.0,225.0,5,0,Sophie Hall,North East,30.0,-0.4337330301570941,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-05-24,P1007,Office Desk,1,800,120,0.04,768.0,652.8,14,0,Olivia Green,Wales,32.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-08-31,P1003,Coffee Table,1,200,40,0.25,150.0,120.0,10,0,Quinn Bailey,Wales,50.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-07-06,P1002,Armchair,4,500,80,0.16,1680.0,1411.2,13,0,Charlotte Evans,North West,320.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-04-08,P1008,TV Stand,1,350,60,0.07,325.5,269.7,6,0,Theo Clarke,North East,24.5,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-10-21,P1001,Dining Table,1,900,150,0.21,711.0,592.5,14,0,Henry Hughes,North West,189.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-02-02,P1003,Coffee Table,5,200,40,0.19,810.0,648.0,10,0,Grace Walker,London,190.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2025-08-12,P1000,Sofa,3,1200,300,0.18,2952.0,2214.0,14,0,Ben Taylor,Midlands,648.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-02-07,P1007,Office Desk,2,800,120,0.24,1216.0,1033.6,6,0,Theo Clarke,South East,384.0,0.6690553745928339,Keep Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-05-27,P1007,Office Desk,1,800,120,0.18,656.0,557.6,8,0,Noah Jones,Midlands,144.0,0.6690553745928339,Keep Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-05-13,P1006,Bookshelf,5,300,50,0.21,1185.0,987.5,12,0,Poppy Edwards,Scotland,315.0,-0.4337330301570941,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-05-03,P1003,Coffee Table,5,200,40,0.06,940.0,752.0,4,0,Ella Robinson,South West,60.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2025-07-17,P1001,Dining Table,3,900,150,0.22,2106.0,1755.0,4,0,Noah Jones,Midlands,594.0,-0.19012192601777267,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-07-04,P1002,Armchair,4,500,80,0.05,1900.0,1596.0,6,0,Quinn Bailey,Wales,100.0,-2.0750353334189904,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-12-04,P1000,Sofa,5,1200,300,0.07,5580.0,4185.0,10,0,Riley Moore,Midlands,420.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2025-05-21,P1001,Dining Table,1,900,150,0.14,774.0,645.0,3,0,Olivia Green,London,126.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-10-02,P1007,Office Desk,2,800,120,0.11,1424.0,1210.4,14,0,Quinn Bailey,North East,176.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-04-17,P1007,Office Desk,5,800,120,0.15,3400.0,2890.0,3,0,Theo Clarke,Scotland,600.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-05-31,P1008,TV Stand,1,350,60,0.18,287.0,237.8,8,0,Olivia Green,London,63.0,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-09-20,P1007,Office Desk,5,800,120,0.07,3719.999999999999,3162.0,2,0,Olivia Green,North West,280.0,0.6690553745928339,Keep Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-05-24,P1003,Coffee Table,5,200,40,0.05,950.0,760.0,6,0,Isla Davies,Wales,50.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-12-12,P1003,Coffee Table,4,200,40,0.09,728.0,582.4,14,0,Isla Davies,Wales,72.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-09-15,P1001,Dining Table,5,900,150,0.09,4095.0,3412.5,8,0,Jack Wilson,Midlands,405.0,-0.19012192601777267,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-10-13,P1004,Bed Frame,4,1000,200,0.11,3560.0,2848.0,2,0,Katie Adams,North East,440.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-05-30,P1008,TV Stand,5,350,60,0.24,1330.0,1102.0,9,0,Charlotte Evans,London,420.0,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-01-02,P1002,Armchair,4,500,80,0.09,1820.0,1528.8,4,0,Henry Hughes,Scotland,180.0,-2.0750353334189904,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-06-15,P1002,Armchair,1,500,80,0.17,415.0,348.59999999999997,7,0,Grace Walker,South East,85.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-09-11,P1006,Bookshelf,4,300,50,0.13,1044.0,870.0,2,0,Noah Jones,North East,156.0,-0.4337330301570941,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-03-28,P1008,TV Stand,3,350,60,0.18,861.0000000000001,713.4000000000001,14,0,Olivia Green,Scotland,189.0,0.018042399639151857,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-10-11,P1000,Sofa,3,1200,300,0.09,3276.0,2457.0,4,0,Grace Walker,Scotland,324.0,-0.42994966442953036,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2023-01-09,P1006,Bookshelf,3,300,50,0.21,711.0,592.5,13,0,Sophie Hall,South West,189.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-03-26,P1009,Chest of Drawers,4,600,100,0.19,1944.0,1620.0,9,0,Mia Brown,Wales,456.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2023-07-27,P1000,Sofa,1,1200,300,0.14,1032.0,774.0,12,1,Liam Mitchell,North West,168.0,-0.42994966442953036,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2024-02-08,P1006,Bookshelf,1,300,50,0.13,261.0,217.5,12,0,Noah Jones,Midlands,39.0,-0.4337330301570941,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-06-01,P1007,Office Desk,4,800,120,0.13,2784.0,2366.4,12,1,Henry Hughes,North West,416.0,0.6690553745928339,Keep Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-02-23,P1006,Bookshelf,3,300,50,0.19,729.0,607.5,7,0,Poppy Edwards,South West,171.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-09-19,P1006,Bookshelf,1,300,50,0.03,291.0,242.5,9,0,Katie Adams,Scotland,9.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-08-09,P1002,Armchair,1,500,80,0.09,455.0,382.2,4,0,Olivia Green,London,45.0,-2.0750353334189904,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-04-14,P1009,Chest of Drawers,5,600,100,0.16,2520.0,2100.0,2,0,Riley Moore,South West,480.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2023-09-11,P1006,Bookshelf,4,300,50,0.24,912.0,760.0,7,0,Sophie Hall,South West,288.0,-0.4337330301570941,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-05-24,P1001,Dining Table,3,900,150,0.09,2457.0,2047.5,8,0,Noah Jones,London,243.0,-0.19012192601777267,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2023-04-09,P1007,Office Desk,3,800,120,0.2,1920.0,1632.0,14,0,Finley Thompson,South West,480.0,0.6690553745928339,Keep Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2023-06-02,P1004,Bed Frame,2,1000,200,0.24,1520.0,1216.0,10,0,Mia Brown,North East,480.0,-1.2945817990531299,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2025-07-02,P1003,Coffee Table,5,200,40,0.02,980.0,784.0,7,0,Olivia Green,North East,20.0,-1.0276747871859784,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2025-05-27,P1005,Wardrobe,3,1500,250,0.15,3825.0,3187.5,9,0,Mia Brown,North West,675.0,-0.01323350519924152,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-12-04,P1006,Bookshelf,3,300,50,0.1,810.0,675.0,11,0,Isla Davies,South East,90.0,-0.4337330301570941,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2025-04-01,P1007,Office Desk,1,800,120,0.21,632.0,537.2,3,0,Alice Carter,South West,168.0,0.6690553745928339,Keep Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2025-08-14,P1005,Wardrobe,2,1500,250,0.08,2760.0,2300.0,9,0,Henry Hughes,South East,240.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-06-10,P1000,Sofa,4,1200,300,0.1,4320.0,3240.0,7,0,Alice Carter,Midlands,480.0,-0.42994966442953036,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-03-11,P1003,Coffee Table,2,200,40,0.18,328.0,262.40000000000003,9,0,Alice Carter,London,72.0,-1.0276747871859784,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-02-02,P1003,Coffee Table,1,200,40,0.2,160.0,128.0,14,0,Ella Robinson,Wales,40.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-03-26,P1001,Dining Table,5,900,150,0.19,3645.000000000001,3037.5,7,0,Sophie Hall,Midlands,855.0,-0.19012192601777267,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-02-05,P1007,Office Desk,4,800,120,0.04,3072.0,2611.2,2,0,Isla Davies,North East,128.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-10-01,P1002,Armchair,4,500,80,0.06,1880.0,1579.1999999999998,8,0,Theo Clarke,South East,120.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-11-18,P1002,Armchair,5,500,80,0.15,2125.0,1785.0,7,0,Jack Wilson,South East,375.0,-2.0750353334189904,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-04-04,P1009,Chest of Drawers,2,600,100,0.01,1188.0,990.0,2,0,Alice Carter,North West,12.0,-0.48018702906350963,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-08-12,P1009,Chest of Drawers,1,600,100,0.19,486.00000000000006,405.0,14,0,Mia Brown,Scotland,114.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2024-04-14,P1003,Coffee Table,5,200,40,0.13,870.0,696.0,11,0,Charlotte Evans,Midlands,130.0,-1.0276747871859784,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-01-19,P1001,Dining Table,4,900,150,0.17,2988.0,2490.0,11,0,Jack Wilson,South East,612.0,-0.19012192601777267,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2023-02-07,P1009,Chest of Drawers,3,600,100,0.2,1440.0,1200.0,11,0,Ben Taylor,North East,360.0,-0.48018702906350963,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-08-18,P1008,TV Stand,2,350,60,0.19,567.0,469.8,9,0,Noah Jones,North East,133.0,0.018042399639151857,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-07-16,P1001,Dining Table,5,900,150,0.2,3600.0,3000.0,9,0,Quinn Bailey,North East,900.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2024-03-13,P1000,Sofa,4,1200,300,0.06,4512.0,3384.0,2,0,Noah Jones,Wales,288.0,-0.42994966442953036,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-01-27,P1001,Dining Table,1,900,150,0.23,693.0,577.5,5,0,Noah Jones,North East,207.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-08-14,P1007,Office Desk,4,800,120,0.23,2464.0,2094.4,10,0,Ella Robinson,Scotland,736.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-08,P1002,Armchair,2,500,80,0.21,790.0,663.6,10,0,Quinn Bailey,North West,210.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-10-11,P1009,Chest of Drawers,3,600,100,0.18,1476.0,1230.0,6,0,Riley Moore,Wales,324.0,-0.48018702906350963,Stop Discounting,High-Value Repeat,0.37765702488027136,3186581,52.3,-3.6
2025-05-28,P1007,Office Desk,1,800,120,0.22,624.0,530.4,7,0,Noah Jones,North West,176.0,0.6690553745928339,Keep Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-08-17,P1005,Wardrobe,5,1500,250,0.01,7425.0,6187.5,7,0,Henry Hughes,South East,75.0,-0.01323350519924152,Stop Discounting,Occasional,0.12677922360209157,9642942,51.15,-0.15
2024-03-28,P1004,Bed Frame,5,1000,200,0.14,4300.0,3440.0,5,0,Olivia Green,Midlands,700.0,-1.2945817990531299,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2025-10-16,P1007,Office Desk,4,800,120,0.06,3008.0,2556.7999999999997,9,1,Sophie Hall,Scotland,192.0,0.6690553745928339,Keep Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2025-03-26,P1005,Wardrobe,4,1500,250,0.17,4980.0,4150.0,14,0,Alice Carter,Wales,1020.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-10-20,P1005,Wardrobe,2,1500,250,0.22,2340.0,1950.0,2,0,Finley Thompson,Wales,660.0,-0.01323350519924152,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2024-06-30,P1003,Coffee Table,2,200,40,0.03,388.0,310.4,10,0,Liam Mitchell,North West,12.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.15352933163457455,7737414,53.9,-2.5
2023-01-17,P1005,Wardrobe,5,1500,250,0.18,6150.000000000001,5125.0,10,0,Isla Davies,North West,1350.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-06-07,P1008,TV Stand,4,350,60,0.19,1134.0,939.6,6,1,Alice Carter,Midlands,266.0,0.018042399639151857,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2024-04-21,P1001,Dining Table,1,900,150,0.03,873.0,727.5,8,0,Henry Hughes,Scotland,27.0,-0.19012192601777267,Stop Discounting,Occasional,0.20535641529502965,5546900,56.4907,-4.2026
2024-06-01,P1007,Office Desk,4,800,120,0.11,2848.0,2420.8,8,0,Riley Moore,Midlands,352.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-04-09,P1007,Office Desk,2,800,120,0.25,1200.0,1020.0,2,0,Poppy Edwards,Wales,400.0,0.6690553745928339,Keep Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2023-10-07,P1000,Sofa,1,1200,300,0.04,1152.0,864.0,3,0,Charlotte Evans,North West,48.0,-0.42994966442953036,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-05-11,P1003,Coffee Table,1,200,40,0.14,172.0,137.6,5,0,Mia Brown,Midlands,28.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.1026457890088573,11250368,52.6,-1.5
2023-10-29,P1004,Bed Frame,4,1000,200,0.15,3400.0,2720.0,5,0,Sophie Hall,North East,600.0,-1.2945817990531299,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-06-30,P1007,Office Desk,5,800,120,0.22,3120.0,2652.0,7,0,Riley Moore,North East,880.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-08-29,P1006,Bookshelf,4,300,50,0.11,1068.0,890.0,11,0,Riley Moore,North East,132.0,-0.4337330301570941,Stop Discounting,High-Value Repeat,0.41176225550390155,2760678,55.1,-1.7
2024-11-30,P1005,Wardrobe,5,1500,250,0.11,6675.0,5562.5,11,1,Olivia Green,North West,825.0,-0.01323350519924152,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2025-09-19,P1004,Bed Frame,2,1000,200,0.11,1780.0,1424.0,5,0,Isla Davies,Midlands,220.0,-1.2945817990531299,Stop Discounting,Occasional,0.1026457890088573,11250368,52.6,-1.5
2023-07-10,P1001,Dining Table,4,900,150,0.18,2952.0,2460.0,10,0,Grace Walker,North East,648.0,-0.19012192601777267,Stop Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-09-10,P1001,Dining Table,2,900,150,0.2,1440.0,1200.0,3,0,Riley Moore,London,360.0,-0.19012192601777267,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2025-09-07,P1003,Coffee Table,5,200,40,0.08,920.0,736.0,14,0,Grace Walker,Wales,80.0,-1.0276747871859784,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-07-16,P1004,Bed Frame,1,1000,200,0.17,830.0,664.0,13,0,Sophie Hall,North West,170.0,-1.2945817990531299,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-05-08,P1001,Dining Table,5,900,150,0.02,4410.0,3675.0,14,0,Grace Walker,North West,90.0,-0.19012192601777267,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2023-01-18,P1003,Coffee Table,3,200,40,0.16,504.0,403.2,14,0,Liam Mitchell,London,96.0,-1.0276747871859784,Stop Discounting,High-Value Repeat,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-19,P1004,Bed Frame,3,1000,200,0.2,2400.0,1920.0,10,0,Alice Carter,London,600.0,-1.2945817990531299,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-07-23,P1004,Bed Frame,2,1000,200,0.21,1580.0,1264.0,3,0,Ben Taylor,South West,420.0,-1.2945817990531299,Stop Discounting,Occasional,0.1951128029549917,5889695,50.95,-3.1
2024-11-16,P1008,TV Stand,5,350,60,0.02,1715.0,1421.0,12,0,Jack Wilson,London,35.0,0.018042399639151857,Stop Discounting,Occasional,0.12743413010014815,9089736,51.5074,-0.1278
2024-09-17,P1007,Office Desk,4,800,120,0.2,2560.0,2176.0,2,0,Daniel Cooper,South West,640.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.1951128029549917,5889695,50.95,-3.1
2025-05-03,P1009,Chest of Drawers,4,600,100,0.13,2088.0,1740.0,4,1,Jack Wilson,Wales,312.0,-0.48018702906350963,Stop Discounting,Occasional,0.37765702488027136,3186581,52.3,-3.6
2025-08-19,P1007,Office Desk,1,800,120,0.2,640.0,544.0,3,0,Olivia Green,North East,160.0,0.6690553745928339,Keep Discounting,Occasional,0.41176225550390155,2760678,55.1,-1.7
2023-06-04,P1002,Armchair,3,500,80,0.19,1215.0,1020.6,3,0,Ben Taylor,North West,285.0,-2.0750353334189904,Stop Discounting,Occasional,0.15352933163457455,7737414,53.9,-2.5
2024-05-04,P1007,Office Desk,2,800,120,0.01,1584.0,1346.4,13,0,Daniel Cooper,South East,16.0,0.6690553745928339,Keep Discounting,High-Value Repeat,0.12677922360209157,9642942,51.15,-0.15
